 0.05    0.9999  0.058875696712364   17.608933852876088  0.090506689210817   2.230014435841647   -0.171906733907304  0.440456779896838   3.906938750885562  3.949329723202353    0.989268384113171   -0.0129     1
0.05    0.975   0.058875696712364   20.521502843046644  1.324250045929985   2.188001797906862   -0.171004494442457  0.444771630628578   3.907141558595928  3.949329090699902    0.989795853098211   -0.0129     1
0.05    0.95    0.058875696712364   21.986157169601473  1.821406120375993   2.138297799893903   -0.169950144996975  0.449741613895031   3.907354134856778  3.949328292438206    0.990290713577567   -0.0129     1
0.05    0.90    0.058875696712364   24.351491320238353  2.494535836559730   2.019582129624402   -0.167427729674425  0.461396173972120   3.907810745379904  3.949326610147994    0.991227033439652   -0.0129     1
0.05    0.85    0.058875696712364   26.504371435791334  3.001492963538602   1.875509547239176   -0.164308583020546  0.475414464413164   3.908315591673593  3.949324713071629    0.992114875819975   -0.16743    1.2
0.05    0.80    0.058875696712364   28.653772131154227  3.435525014072736   1.7059320280295026  -0.160504275997355  0.491986464639260   3.908877433420261  3.949322579680590    0.992963532113143   -0.16743    1.2
0.05    0.75    0.058875696712364   30.906800638620727  3.835948531039025   1.511691894281206   -0.155907589440202  0.511304050109112   3.909506957763911  3.949320160414807    0.993774337569711   -0.1605     1.4
0.05    0.70    0.058875696712364   33.349172002276831  4.227316227990555   1.295853519638946   -0.150405635150754  0.533489349134223   3.910217538286682  3.949317397046661    0.994544853553912   -0.15041    1.4
0.05    0.65    0.058875696712364   36.069047286326722  4.629771579773354   1.064778117054223   -0.143896096223343  0.558528098962891   3.911026176964519  3.949314208379662    0.995270862789078   -0.15041    1.5
0.05    0.60    0.058875696712364   39.170355219342056  5.063362874331855   0.828778059808659   -0.136309057630772  0.586214790746805   3.911954842075093  3.949310488513360    0.995947898772477   -0.1439     1.5
0.05    0.55    0.058875696712364   42.785296775620708  5.550668676531258   0.601771891420058   -0.127631660025109  0.616136493039767   3.913032388987428  3.949306092866698    0.996572578751292   -0.1299     3.3
0.05    0.50    0.058875696712364   47.090798821668919  6.119221728427451   0.399395410693738   -0.117927805886548  0.647722900710434   3.914297405626248  3.949300816214691    0.997143557022228   -0.1        3.7
0.05    0.48    0.058875696712364   49.058589702654153  6.377026432153109   0.328611885866811   -0.113788865002296  0.660684781056018   3.914867092913324  3.949298400123432    0.997357058357075   -0.101      3.7
0.05    0.46    0.058875696712364   51.195434249222139  6.656219643733887   0.264746785803370   -0.109520649059451  0.673777692811132   3.915479147883476  3.949295768504159    0.997562256773679   -0.102      3.72
0.05    0.44    0.058875696712364   53.525026784759817  6.960038753281037   0.208294224999166   -0.105136969390992  0.686969148981742   3.916138376369767  3.949292908805883    0.997759345258695   -0.104      3.723
0.05    0.42    0.058875696712364   56.075418165192971  7.292259460683380   0.159527172942973   -0.100652486287737  0.700231436819324   3.916850267930731  3.949289769906339    0.997948541833804   -0.1        3.7314
0.05    0.40    0.058875696712364   58.880127367554117  7.657341580768304   0.118473597427825   -0.096082220539860  0.713543869193060   3.917627284742110  3.949293822190433    0.998129995126251   -0.096      3.73
0.05    0.38    0.058875696712364   61.979605643277324  8.060621660576810   0.084928005241203   -0.091440949538190  0.726883660048044   3.918458476932934  3.949282501007985    0.998304175470541   -0.09038    3.748
0.05    0.34    0.058875696712364   69.271747389207533  9.009141808711108   0.037457988135414   -0.082003670141305  0.754850620575017   3.918736758178185  3.949032877746316    0.998565964391163   -0.082      3.752
0.1     0.9999  0.072458316550780   14.720030916776127  0.085502170130969   1.909708323649754   -0.158276561799309  0.514034722219820   3.808613192069851  3.897318075873272    0.977244068468009   -0.04       1
0.1     0.95    0.072458316550780   18.815454521354990  1.751110590226685   1.836594881561809   -0.156393612244399  0.522499728476339   3.809324510653089  3.897315503314422    0.979352316374396   -0.04       1
