 -0.13594E+01  0.13696E-21 -0.50104E-10 -0.80067E+01  0.17961E-20 -0.54896E-08  0.54896E-08
 -0.13516E+01  0.13696E-21 -0.59371E-10 -0.80067E+01  0.17961E-20  0.25026E-08 -0.25026E-08
 -0.13438E+01  0.13696E-21 -0.68122E-10 -0.80067E+01  0.17961E-20  0.85178E-08 -0.85178E-08
 -0.13359E+01  0.13696E-21 -0.77935E-10 -0.80067E+01  0.17961E-20  0.10044E-07 -0.10044E-07
 -0.13281E+01  0.13696E-21 -0.90752E-10 -0.80067E+01  0.17961E-20  0.68501E-08 -0.68501E-08
 -0.13203E+01  0.13696E-21 -0.10826E-09 -0.80067E+01  0.17961E-20  0.58991E-09 -0.58991E-09
 -0.13125E+01  0.13696E-21 -0.13118E-09 -0.80067E+01  0.17961E-20 -0.50152E-08  0.50152E-08
 -0.13047E+01  0.13696E-21 -0.15930E-09 -0.80067E+01  0.17961E-20 -0.75412E-08  0.75412E-08
 -0.12969E+01  0.13696E-21 -0.19212E-09 -0.80067E+01  0.17961E-20 -0.59586E-08  0.59586E-08
 -0.12891E+01  0.13696E-21 -0.22947E-09 -0.80067E+01  0.17961E-20 -0.13153E-08  0.13153E-08
 -0.12812E+01  0.13696E-21 -0.27222E-09 -0.80067E+01  0.17961E-20  0.37155E-08 -0.37155E-08
 -0.12734E+01  0.13696E-21 -0.32208E-09 -0.80067E+01  0.17961E-20  0.69562E-08 -0.69562E-08
 -0.12656E+01  0.13696E-21 -0.38165E-09 -0.80067E+01  0.17961E-20  0.69133E-08 -0.69133E-08
 -0.12578E+01  0.13696E-21 -0.45386E-09 -0.80067E+01  0.17961E-20  0.39807E-08 -0.39807E-08
 -0.12500E+01  0.13696E-21 -0.54117E-09 -0.80067E+01  0.17961E-20  0.23953E-09 -0.23953E-09
 -0.12422E+01  0.13696E-21 -0.64603E-09 -0.80067E+01  0.17961E-20 -0.24488E-08  0.24488E-08
 -0.12344E+01  0.13696E-21 -0.77099E-09 -0.80067E+01  0.17961E-20 -0.30266E-08  0.30266E-08
 -0.12266E+01  0.13696E-21 -0.91908E-09 -0.80067E+01  0.17961E-20 -0.13006E-08  0.13006E-08
 -0.12188E+01  0.13696E-21 -0.10946E-08 -0.80067E+01  0.17961E-20  0.17339E-08 -0.17339E-08
 -0.12109E+01  0.13696E-21 -0.13030E-08 -0.80067E+01  0.17961E-20  0.47657E-08 -0.47657E-08
 -0.12031E+01  0.13696E-21 -0.15510E-08 -0.80067E+01  0.17961E-20  0.64312E-08 -0.64312E-08
 -0.11953E+01  0.13696E-21 -0.18471E-08 -0.80067E+01  0.17961E-20  0.66410E-08 -0.66410E-08
 -0.11875E+01  0.13696E-21 -0.22002E-08 -0.80067E+01  0.17961E-20  0.56974E-08 -0.56974E-08
 -0.11797E+01  0.13696E-21 -0.26216E-08 -0.80067E+01  0.17961E-20  0.40314E-08 -0.40314E-08
 -0.11719E+01  0.13696E-21 -0.31240E-08 -0.80067E+01  0.17961E-20  0.33602E-08 -0.33602E-08
 -0.11641E+01  0.13696E-21 -0.37222E-08 -0.80067E+01  0.17961E-20  0.36830E-08 -0.36830E-08
 -0.11562E+01  0.13696E-21 -0.44347E-08 -0.80067E+01  0.17961E-20  0.52449E-08 -0.52449E-08
 -0.11484E+01  0.13696E-21 -0.52830E-08 -0.80067E+01  0.17961E-20  0.79596E-08 -0.79596E-08
 -0.11406E+01  0.13696E-21 -0.62934E-08 -0.80067E+01  0.17961E-20  0.11098E-07 -0.11098E-07
 -0.11328E+01  0.13696E-21 -0.74971E-08 -0.80067E+01  0.17961E-20  0.14491E-07 -0.14491E-07
 -0.11250E+01  0.13696E-21 -0.89312E-08 -0.80067E+01  0.17961E-20  0.17841E-07 -0.17841E-07
 -0.11172E+01  0.13696E-21 -0.10640E-07 -0.80067E+01  0.17961E-20  0.21081E-07 -0.21081E-07
 -0.11094E+01  0.13696E-21 -0.12676E-07 -0.80067E+01  0.17961E-20  0.24319E-07 -0.24319E-07
 -0.11016E+01  0.13696E-21 -0.15102E-07 -0.80067E+01  0.17961E-20  0.27987E-07 -0.27987E-07
 -0.10938E+01  0.13696E-21 -0.17992E-07 -0.80067E+01  0.17961E-20  0.32373E-07 -0.32373E-07
 -0.10859E+01  0.13696E-21 -0.21435E-07 -0.80067E+01  0.17961E-20  0.37880E-07 -0.37880E-07
 -0.10781E+01  0.13696E-21 -0.25536E-07 -0.80067E+01  0.17961E-20  0.44984E-07 -0.44984E-07
 -0.10703E+01  0.13696E-21 -0.30423E-07 -0.80067E+01  0.17961E-20  0.53483E-07 -0.53483E-07
 -0.10625E+01  0.13696E-21 -0.36244E-07 -0.80067E+01  0.17961E-20  0.64194E-07 -0.64194E-07
 -0.10547E+01  0.13696E-21 -0.43180E-07 -0.80067E+01  0.17961E-20  0.76845E-07 -0.76845E-07
 -0.10469E+01  0.13696E-21 -0.51443E-07 -0.80067E+01  0.17961E-20  0.91995E-07 -0.91995E-07
 -0.10391E+01  0.13696E-21 -0.61286E-07 -0.80067E+01  0.17961E-20  0.11025E-06 -0.11025E-06
 -0.10312E+01  0.13696E-21 -0.73014E-07 -0.80067E+01  0.17961E-20  0.13175E-06 -0.13175E-06
 -0.10234E+01  0.13696E-21 -0.86986E-07 -0.80067E+01  0.17961E-20  0.15752E-06 -0.15752E-06
 -0.10156E+01  0.13696E-21 -0.10363E-06 -0.80067E+01  0.17961E-20  0.18799E-06 -0.18799E-06
 -0.10078E+01  0.13696E-21 -0.12346E-06 -0.80067E+01  0.17961E-20  0.22399E-06 -0.22399E-06
 -0.10000E+01  0.13696E-21 -0.14709E-06 -0.80067E+01  0.17961E-20  0.26719E-06 -0.26719E-06
 -0.99219E+00  0.13696E-21 -0.17524E-06 -0.80067E+01  0.17961E-20  0.31842E-06 -0.31842E-06
 -0.98438E+00  0.13696E-21 -0.20877E-06 -0.80067E+01  0.17961E-20  0.37926E-06 -0.37926E-06
 -0.97656E+00  0.13696E-21 -0.24872E-06 -0.80067E+01  0.17961E-20  0.45200E-06 -0.45200E-06
 -0.96875E+00  0.13696E-21 -0.29632E-06 -0.80067E+01  0.17961E-20  0.53840E-06 -0.53840E-06
 -0.96094E+00  0.13696E-21 -0.35303E-06 -0.80067E+01  0.17961E-20  0.64148E-06 -0.64148E-06
 -0.95312E+00  0.13696E-21 -0.42059E-06 -0.80067E+01  0.17961E-20  0.76427E-06 -0.76427E-06
 -0.94531E+00  0.13696E-21 -0.50108E-06 -0.80067E+01  0.17961E-20  0.91065E-06 -0.91065E-06
 -0.93750E+00  0.13696E-21 -0.59698E-06 -0.80067E+01  0.17961E-20  0.10849E-05 -0.10849E-05
 -0.92969E+00  0.13696E-21 -0.71124E-06 -0.80067E+01  0.17961E-20  0.12927E-05 -0.12927E-05
 -0.92188E+00  0.13696E-21 -0.84736E-06 -0.80067E+01  0.17961E-20  0.15402E-05 -0.15402E-05
 -0.91406E+00  0.13696E-21 -0.10095E-05 -0.80067E+01  0.17961E-20  0.18352E-05 -0.18352E-05
 -0.90625E+00  0.13696E-21 -0.12028E-05 -0.80068E+01  0.17961E-20  0.21866E-05 -0.21866E-05
 -0.89844E+00  0.13696E-21 -0.14330E-05 -0.80068E+01  0.17961E-20  0.26054E-05 -0.26054E-05
 -0.89062E+00  0.13696E-21 -0.17073E-05 -0.80068E+01  0.17961E-20  0.31042E-05 -0.31042E-05
 -0.88281E+00  0.13696E-21 -0.20342E-05 -0.80068E+01  0.17961E-20  0.36988E-05 -0.36988E-05
 -0.87500E+00  0.13696E-21 -0.24236E-05 -0.80068E+01  0.17961E-20  0.44073E-05 -0.44073E-05
 -0.86719E+00  0.13696E-21 -0.28877E-05 -0.80068E+01  0.17961E-20  0.52517E-05 -0.52517E-05
 -0.85938E+00  0.13696E-21 -0.34407E-05 -0.80068E+01  0.17961E-20  0.62579E-05 -0.62579E-05
 -0.85156E+00  0.13696E-21 -0.40996E-05 -0.80069E+01  0.17961E-20  0.74570E-05 -0.74570E-05
 -0.84375E+00  0.13696E-21 -0.48848E-05 -0.80069E+01  0.17961E-20  0.88862E-05 -0.88862E-05
 -0.83594E+00  0.13696E-21 -0.58205E-05 -0.80069E+01  0.17961E-20  0.10590E-04 -0.10590E-04
 -0.82812E+00  0.13696E-21 -0.69357E-05 -0.80069E+01  0.17961E-20  0.12621E-04 -0.12621E-04
 -0.82031E+00  0.13696E-21 -0.82648E-05 -0.80070E+01  0.17962E-20  0.15041E-04 -0.15041E-04
 -0.81250E+00  0.13696E-21 -0.98490E-05 -0.80070E+01  0.17962E-20  0.17928E-04 -0.17928E-04
 -0.80469E+00  0.13696E-21 -0.11737E-04 -0.80071E+01  0.17962E-20  0.21370E-04 -0.21370E-04
 -0.79688E+00  0.13696E-21 -0.13988E-04 -0.80072E+01  0.17962E-20  0.25475E-04 -0.25475E-04
 -0.78906E+00  0.13696E-21 -0.16672E-04 -0.80073E+01  0.17962E-20  0.30371E-04 -0.30371E-04
 -0.78125E+00  0.13697E-21 -0.19872E-04 -0.80074E+01  0.17962E-20  0.36212E-04 -0.36212E-04
 -0.77344E+00  0.13697E-21 -0.23688E-04 -0.80075E+01  0.17963E-20  0.43182E-04 -0.43182E-04
 -0.76562E+00  0.13697E-21 -0.28239E-04 -0.80077E+01  0.17963E-20  0.51501E-04 -0.51501E-04
 -0.75781E+00  0.13697E-21 -0.33667E-04 -0.80078E+01  0.17963E-20  0.61433E-04 -0.61433E-04
 -0.75000E+00  0.13698E-21 -0.40144E-04 -0.80080E+01  0.17964E-20  0.73294E-04 -0.73294E-04
 -0.74219E+00  0.13698E-21 -0.47874E-04 -0.80083E+01  0.17964E-20  0.87466E-04 -0.87466E-04
 -0.73438E+00  0.13698E-21 -0.57101E-04 -0.80086E+01  0.17965E-20  0.10441E-03 -0.10441E-03
 -0.72656E+00  0.13699E-21 -0.68119E-04 -0.80090E+01  0.17965E-20  0.12466E-03 -0.12466E-03
 -0.71875E+00  0.13699E-21 -0.81280E-04 -0.80094E+01  0.17966E-20  0.14891E-03 -0.14891E-03
 -0.71094E+00  0.13700E-21 -0.97008E-04 -0.80099E+01  0.17967E-20  0.17793E-03 -0.17793E-03
 -0.70312E+00  0.13701E-21 -0.11581E-03 -0.80105E+01  0.17968E-20  0.21272E-03 -0.21272E-03
 -0.69531E+00  0.13702E-21 -0.13831E-03 -0.80113E+01  0.17969E-20  0.25446E-03 -0.25446E-03
 -0.68750E+00  0.13703E-21 -0.16524E-03 -0.80122E+01  0.17971E-20  0.30457E-03 -0.30457E-03
 -0.67969E+00  0.13705E-21 -0.19750E-03 -0.80132E+01  0.17973E-20  0.36483E-03 -0.36483E-03
 -0.67188E+00  0.13707E-21 -0.23618E-03 -0.80145E+01  0.17975E-20  0.43740E-03 -0.43740E-03
 -0.66406E+00  0.13709E-21 -0.28262E-03 -0.80160E+01  0.17978E-20  0.52493E-03 -0.52493E-03
 -0.65625E+00  0.13711E-21 -0.33842E-03 -0.80178E+01  0.17982E-20  0.63073E-03 -0.63073E-03
 -0.64844E+00  0.13714E-21 -0.40558E-03 -0.80199E+01  0.17986E-20  0.75891E-03 -0.75891E-03
 -0.64062E+00  0.13718E-21 -0.48656E-03 -0.80225E+01  0.17990E-20  0.91462E-03 -0.91462E-03
 -0.63281E+00  0.13722E-21 -0.58438E-03 -0.80256E+01  0.17996E-20  0.11044E-02 -0.11044E-02
 -0.62500E+00  0.13728E-21 -0.70282E-03 -0.80294E+01  0.18003E-20  0.13365E-02 -0.13365E-02
 -0.61719E+00  0.13734E-21 -0.84665E-03 -0.80339E+01  0.18011E-20  0.16218E-02 -0.16218E-02
 -0.60938E+00  0.13742E-21 -0.10219E-02 -0.80393E+01  0.18021E-20  0.19741E-02 -0.19741E-02
 -0.60156E+00  0.13751E-21 -0.12362E-02 -0.80458E+01  0.18034E-20  0.24118E-02 -0.24118E-02
 -0.59375E+00  0.13762E-21 -0.14997E-02 -0.80538E+01  0.18048E-20  0.29597E-02 -0.29597E-02
 -0.58594E+00  0.13776E-21 -0.18255E-02 -0.80634E+01  0.18066E-20  0.36513E-02 -0.36513E-02
 -0.57812E+00  0.13792E-21 -0.22313E-02 -0.80752E+01  0.18088E-20  0.45331E-02 -0.45331E-02
 -0.57031E+00  0.13813E-21 -0.27413E-02 -0.80895E+01  0.18115E-20  0.56705E-02 -0.56705E-02
 -0.56250E+00  0.13838E-21 -0.33896E-02 -0.81073E+01  0.18148E-20  0.71575E-02 -0.71575E-02
 -0.55469E+00  0.13869E-21 -0.42261E-02 -0.81292E+01  0.18189E-20  0.91301E-02 -0.91301E-02
 -0.54688E+00  0.13909E-21 -0.53268E-02 -0.81567E+01  0.18241E-20  0.11781E-01 -0.11781E-01
 -0.53906E+00  0.13959E-21 -0.68152E-02 -0.81916E+01  0.18306E-20  0.15343E-01 -0.15343E-01
 -0.53125E+00  0.14024E-21 -0.89093E-02 -0.82365E+01  0.18391E-20  0.19820E-01 -0.19820E-01
 -0.52344E+00  0.14110E-21 -0.12050E-01 -0.82958E+01  0.18504E-20  0.22370E-01 -0.22370E-01
 -0.51562E+00  0.14229E-21 -0.17371E-01 -0.83773E+01  0.18660E-20 -0.18991E-01  0.18991E-01
 -0.50781E+00  0.14408E-21 -0.29831E-01 -0.84982E+01  0.18895E-20 -0.12095E+01  0.12095E+01
 -0.50000E+00  0.14750E-21 -0.11627E+00 -0.87144E+01  0.19343E-20 -0.35540E-01  0.35540E-01
 -0.49219E+00  0.16576E-21 -0.33866E+00 -0.89095E+01  0.21738E-20  0.11388E+01 -0.11388E+01
 -0.48438E+00  0.22185E-21 -0.63206E+00 -0.89673E+01  0.29095E-20 -0.50695E-01  0.50695E-01
 -0.47656E+00  0.35510E-21 -0.92668E+00 -0.89445E+01  0.46569E-20 -0.90325E-01  0.90325E-01
 -0.46875E+00  0.67791E-21 -0.12147E+01 -0.88592E+01  0.88904E-20 -0.85374E-01  0.85374E-01
 -0.46094E+00  0.15354E-20 -0.14921E+01 -0.87205E+01  0.20136E-19 -0.77849E-01  0.77849E-01
 -0.45312E+00  0.40952E-20 -0.17559E+01 -0.85348E+01  0.53707E-19 -0.70617E-01  0.70617E-01
 -0.44531E+00  0.12746E-19 -0.20031E+01 -0.83067E+01  0.16716E-18 -0.63710E-01  0.63710E-01
 -0.43750E+00  0.45804E-19 -0.22314E+01 -0.80408E+01  0.60069E-18 -0.56933E-01  0.56933E-01
 -0.42969E+00  0.18773E-18 -0.24385E+01 -0.77411E+01  0.24619E-17 -0.50135E-01  0.50135E-01
 -0.42188E+00  0.86582E-18 -0.26223E+01 -0.74116E+01  0.11355E-16 -0.43229E-01  0.43229E-01
 -0.41406E+00  0.44284E-17 -0.27809E+01 -0.70565E+01  0.58076E-16 -0.36172E-01  0.36172E-01
 -0.40625E+00  0.24728E-16 -0.29129E+01 -0.66800E+01  0.32430E-15 -0.28951E-01  0.28951E-01
 -0.39844E+00  0.14829E-15 -0.30169E+01 -0.62864E+01  0.19447E-14 -0.21578E-01  0.21578E-01
 -0.39062E+00  0.93867E-15 -0.30920E+01 -0.58799E+01  0.12310E-13 -0.14075E-01  0.14075E-01
 -0.38281E+00  0.61620E-14 -0.31374E+01 -0.54651E+01  0.80811E-13 -0.64765E-02  0.64765E-02
 -0.37500E+00  0.41199E-13 -0.31526E+01 -0.50464E+01  0.54030E-12  0.11778E-02 -0.11778E-02
 -0.36719E+00  0.27547E-12 -0.31376E+01 -0.46283E+01  0.36126E-11  0.88459E-02 -0.88459E-02
 -0.35938E+00  0.18087E-11 -0.30924E+01 -0.42154E+01  0.23720E-10  0.16485E-01 -0.16485E-01
 -0.35156E+00  0.11453E-10 -0.30176E+01 -0.38123E+01  0.15020E-09  0.24056E-01 -0.24056E-01
 -0.34375E+00  0.68714E-10 -0.29138E+01 -0.34232E+01  0.90114E-09  0.31523E-01 -0.31523E-01
 -0.33594E+00  0.38394E-09 -0.27821E+01 -0.30528E+01  0.50351E-08  0.38861E-01 -0.38861E-01
 -0.32812E+00  0.19653E-08 -0.26237E+01 -0.27053E+01  0.25773E-07  0.46057E-01 -0.46057E-01
 -0.32031E+00  0.90724E-08 -0.24402E+01 -0.23849E+01  0.11898E-06  0.53120E-01 -0.53120E-01
 -0.31250E+00  0.37225E-07 -0.22334E+01 -0.20959E+01  0.48818E-06  0.60088E-01 -0.60088E-01
 -0.30469E+00  0.13394E-06 -0.20054E+01 -0.18424E+01  0.17565E-05  0.67046E-01 -0.67044E-01
 -0.29688E+00  0.41749E-06 -0.17585E+01 -0.16286E+01  0.54752E-05  0.74135E-01 -0.74129E-01
 -0.28906E+00  0.11154E-05 -0.14950E+01 -0.14590E+01  0.14628E-04  0.81546E-01 -0.81531E-01
 -0.28125E+00  0.25310E-05 -0.12180E+01 -0.13386E+01  0.33192E-04  0.89241E-01 -0.89207E-01
 -0.27344E+00  0.48419E-05 -0.93031E+00 -0.12735E+01  0.63499E-04  0.94341E-01 -0.94277E-01
 -0.26562E+00  0.77678E-05 -0.63606E+00 -0.12730E+01  0.10187E-03  0.54821E-01 -0.54719E-01
 -0.25781E+00  0.10423E-04 -0.34303E+00 -0.13553E+01  0.13669E-03 -0.11346E+01  0.11348E+01
 -0.25000E+00  0.11745E-04 -0.12100E+00 -0.15771E+01  0.15403E-03  0.39670E-01 -0.39516E-01
 -0.24219E+00  0.12060E-04 -0.34917E-01 -0.18221E+01  0.15815E-03  0.12135E+01 -0.12133E+01
 -0.23438E+00  0.12250E-04 -0.22791E-01 -0.19738E+01  0.16066E-03  0.22731E-01 -0.22570E-01
 -0.22656E+00  0.12395E-04 -0.17776E-01 -0.20880E+01  0.16256E-03 -0.18985E-01  0.19147E-01
 -0.21875E+00  0.12516E-04 -0.14903E-01 -0.21817E+01  0.16413E-03 -0.16899E-01  0.17063E-01
 -0.21094E+00  0.12620E-04 -0.13029E-01 -0.22625E+01  0.16551E-03 -0.12993E-01  0.13158E-01
 -0.20312E+00  0.12714E-04 -0.11704E-01 -0.23343E+01  0.16673E-03 -0.10095E-01  0.10262E-01
 -0.19531E+00  0.12799E-04 -0.10704E-01 -0.23996E+01  0.16786E-03 -0.81816E-02  0.83494E-02
 -0.18750E+00  0.12879E-04 -0.99005E-02 -0.24597E+01  0.16890E-03 -0.69913E-02  0.71602E-02
 -0.17969E+00  0.12953E-04 -0.92146E-02 -0.25156E+01  0.16987E-03 -0.62982E-02  0.64680E-02
 -0.17188E+00  0.13023E-04 -0.85972E-02 -0.25677E+01  0.17078E-03 -0.59307E-02  0.61014E-02
 -0.16406E+00  0.13088E-04 -0.80179E-02 -0.26163E+01  0.17164E-03 -0.57606E-02  0.59322E-02
 -0.15625E+00  0.13149E-04 -0.74586E-02 -0.26616E+01  0.17244E-03 -0.56931E-02  0.58655E-02
 -0.14844E+00  0.13206E-04 -0.69101E-02 -0.27037E+01  0.17319E-03 -0.56599E-02  0.58331E-02
 -0.14062E+00  0.13259E-04 -0.63693E-02 -0.27426E+01  0.17389E-03 -0.56151E-02  0.57889E-02
 -0.13281E+00  0.13308E-04 -0.58367E-02 -0.27784E+01  0.17453E-03 -0.55308E-02  0.57053E-02
 -0.12500E+00  0.13353E-04 -0.53154E-02 -0.28110E+01  0.17511E-03 -0.53942E-02  0.55693E-02
 -0.11719E+00  0.13393E-04 -0.48094E-02 -0.28407E+01  0.17565E-03 -0.52034E-02  0.53790E-02
 -0.10938E+00  0.13430E-04 -0.43228E-02 -0.28674E+01  0.17613E-03 -0.49642E-02  0.51403E-02
 -0.10156E+00  0.13463E-04 -0.38592E-02 -0.28913E+01  0.17657E-03 -0.46870E-02  0.48635E-02
 -0.93750E-01  0.13493E-04 -0.34215E-02 -0.29126E+01  0.17695E-03 -0.43843E-02  0.45613E-02
 -0.85938E-01  0.13519E-04 -0.30114E-02 -0.29314E+01  0.17730E-03 -0.40692E-02  0.42465E-02
 -0.78125E-01  0.13542E-04 -0.26295E-02 -0.29479E+01  0.17760E-03 -0.37534E-02  0.39310E-02
 -0.70312E-01  0.13562E-04 -0.22756E-02 -0.29622E+01  0.17786E-03 -0.34473E-02  0.36252E-02
 -0.62500E-01  0.13579E-04 -0.19487E-02 -0.29745E+01  0.17808E-03 -0.31593E-02  0.33373E-02
 -0.54688E-01  0.13594E-04 -0.16467E-02 -0.29850E+01  0.17828E-03 -0.28957E-02  0.30740E-02
 -0.46875E-01  0.13606E-04 -0.13675E-02 -0.29938E+01  0.17844E-03 -0.26614E-02  0.28398E-02
 -0.39062E-01  0.13616E-04 -0.11083E-02 -0.30011E+01  0.17857E-03 -0.24597E-02  0.26382E-02
 -0.31250E-01  0.13624E-04 -0.86597E-03 -0.30068E+01  0.17868E-03 -0.22927E-02  0.24714E-02
 -0.23438E-01  0.13631E-04 -0.63736E-03 -0.30112E+01  0.17876E-03 -0.21618E-02  0.23406E-02
 -0.15625E-01  0.13635E-04 -0.41912E-03 -0.30143E+01  0.17881E-03 -0.20679E-02  0.22468E-02
 -0.78125E-02  0.13637E-04 -0.20782E-03 -0.30161E+01  0.17885E-03 -0.20114E-02  0.21903E-02
  0.00000E+00  0.13638E-04 -0.66788E-11 -0.30167E+01  0.17886E-03 -0.19926E-02  0.21715E-02
  0.78125E-02  0.13637E-04  0.20782E-03 -0.30161E+01  0.17885E-03 -0.20114E-02  0.21903E-02
  0.15625E-01  0.13635E-04  0.41912E-03 -0.30143E+01  0.17881E-03 -0.20679E-02  0.22468E-02
  0.23438E-01  0.13631E-04  0.63736E-03 -0.30112E+01  0.17876E-03 -0.21618E-02  0.23406E-02
  0.31250E-01  0.13624E-04  0.86597E-03 -0.30068E+01  0.17868E-03 -0.22927E-02  0.24714E-02
  0.39062E-01  0.13616E-04  0.11083E-02 -0.30011E+01  0.17857E-03 -0.24597E-02  0.26382E-02
  0.46875E-01  0.13606E-04  0.13675E-02 -0.29938E+01  0.17844E-03 -0.26614E-02  0.28398E-02
  0.54688E-01  0.13594E-04  0.16467E-02 -0.29850E+01  0.17828E-03 -0.28957E-02  0.30740E-02
  0.62500E-01  0.13579E-04  0.19487E-02 -0.29745E+01  0.17808E-03 -0.31593E-02  0.33373E-02
  0.70312E-01  0.13562E-04  0.22756E-02 -0.29622E+01  0.17786E-03 -0.34473E-02  0.36252E-02
  0.78125E-01  0.13542E-04  0.26295E-02 -0.29479E+01  0.17760E-03 -0.37534E-02  0.39310E-02
  0.85938E-01  0.13519E-04  0.30114E-02 -0.29314E+01  0.17730E-03 -0.40692E-02  0.42465E-02
  0.93750E-01  0.13493E-04  0.34215E-02 -0.29126E+01  0.17695E-03 -0.43843E-02  0.45613E-02
  0.10156E+00  0.13463E-04  0.38592E-02 -0.28913E+01  0.17657E-03 -0.46870E-02  0.48635E-02
  0.10938E+00  0.13430E-04  0.43228E-02 -0.28674E+01  0.17613E-03 -0.49642E-02  0.51403E-02
  0.11719E+00  0.13393E-04  0.48094E-02 -0.28407E+01  0.17565E-03 -0.52034E-02  0.53790E-02
  0.12500E+00  0.13353E-04  0.53154E-02 -0.28110E+01  0.17511E-03 -0.53942E-02  0.55693E-02
  0.13281E+00  0.13308E-04  0.58367E-02 -0.27784E+01  0.17453E-03 -0.55308E-02  0.57053E-02
  0.14062E+00  0.13259E-04  0.63693E-02 -0.27426E+01  0.17389E-03 -0.56151E-02  0.57889E-02
  0.14844E+00  0.13206E-04  0.69101E-02 -0.27037E+01  0.17319E-03 -0.56599E-02  0.58331E-02
  0.15625E+00  0.13149E-04  0.74586E-02 -0.26616E+01  0.17244E-03 -0.56931E-02  0.58655E-02
  0.16406E+00  0.13088E-04  0.80179E-02 -0.26163E+01  0.17164E-03 -0.57606E-02  0.59322E-02
  0.17188E+00  0.13023E-04  0.85972E-02 -0.25677E+01  0.17078E-03 -0.59307E-02  0.61015E-02
  0.17969E+00  0.12953E-04  0.92146E-02 -0.25156E+01  0.16987E-03 -0.62982E-02  0.64681E-02
  0.18750E+00  0.12879E-04  0.99005E-02 -0.24597E+01  0.16890E-03 -0.69913E-02  0.71602E-02
  0.19531E+00  0.12799E-04  0.10704E-01 -0.23996E+01  0.16786E-03 -0.81816E-02  0.83494E-02
  0.20312E+00  0.12714E-04  0.11704E-01 -0.23343E+01  0.16673E-03 -0.10095E-01  0.10262E-01
  0.21094E+00  0.12620E-04  0.13029E-01 -0.22625E+01  0.16551E-03 -0.12993E-01  0.13159E-01
  0.21875E+00  0.12516E-04  0.14903E-01 -0.21817E+01  0.16413E-03 -0.16899E-01  0.17063E-01
  0.22656E+00  0.12395E-04  0.17776E-01 -0.20880E+01  0.16256E-03 -0.18985E-01  0.19147E-01
  0.23438E+00  0.12250E-04  0.22791E-01 -0.19738E+01  0.16066E-03  0.22731E-01 -0.22570E-01
  0.24219E+00  0.12060E-04  0.34917E-01 -0.18221E+01  0.15815E-03  0.12135E+01 -0.12133E+01
  0.25000E+00  0.11745E-04  0.12100E+00 -0.15771E+01  0.15403E-03  0.39670E-01 -0.39516E-01
  0.25781E+00  0.10423E-04  0.34303E+00 -0.13553E+01  0.13669E-03 -0.11346E+01  0.11348E+01
  0.26562E+00  0.77678E-05  0.63606E+00 -0.12730E+01  0.10187E-03  0.54821E-01 -0.54719E-01
  0.27344E+00  0.48419E-05  0.93031E+00 -0.12735E+01  0.63499E-04  0.94341E-01 -0.94277E-01
  0.28125E+00  0.25310E-05  0.12180E+01 -0.13386E+01  0.33192E-04  0.89241E-01 -0.89207E-01
  0.28906E+00  0.11154E-05  0.14950E+01 -0.14590E+01  0.14628E-04  0.81546E-01 -0.81531E-01
